epoch,heap_bytes,heap_real_bytes,peak_bytes,peak_real_bytes
1788947017,990272,2097152,1073736,2097152
1788947019,990272,2097152,1073736,2097152
1788947021,855264,2097152,1066112,2097152
1788947023,855264,2097152,1066112,2097152
1788947025,990272,2097152,1073736,2097152
1788947027,855264,2097152,1066112,2097152
1788947029,855264,2097152,1066112,2097152
1788947031,990272,2097152,1073736,2097152
1788947034,990272,2097152,1073736,2097152
1788947036,990272,2097152,1073736,2097152
1788947038,855264,2097152,1066112,2097152
1788947040,990272,2097152,1073736,2097152
1788947042,855264,2097152,1066112,2097152
1788947044,855264,2097152,1066112,2097152
1788947046,990272,2097152,1073736,2097152
1788947048,855264,2097152,1066112,2097152
1788947050,855264,2097152,1066112,2097152
1788947052,855264,2097152,1066112,2097152
1788947054,855264,2097152,1066112,2097152
1788947056,855264,2097152,1066112,2097152
1788947058,855264,2097152,1066112,2097152
1788947060,855264,2097152,1066112,2097152
1788947062,990272,2097152,1073736,2097152
1788947064,855264,2097152,1066112,2097152
1788947066,990272,2097152,1073736,2097152
1788947068,990272,2097152,1073736,2097152
1788947070,855264,2097152,1066112,2097152
1788947072,855264,2097152,1066112,2097152
1788947074,990272,2097152,1073736,2097152
1788947076,990272,2097152,1073736,2097152
1788947078,990272,2097152,1073736,2097152
1788947080,855264,2097152,1066112,2097152
1788947082,990272,2097152,1073736,2097152
1788947084,990272,2097152,1073736,2097152
1788947086,855264,2097152,1066112,2097152
1788947088,990272,2097152,1073736,2097152
1788947090,990272,2097152,1073736,2097152
1788947093,990272,2097152,1073736,2097152
1788947095,990272,2097152,1073736,2097152
1788947097,990272,2097152,1073736,2097152
1788947099,855264,2097152,1066112,2097152
1788947101,990272,2097152,1073736,2097152
1788947103,855264,2097152,1066112,2097152
1788947105,990272,2097152,1073736,2097152
1788947107,855264,2097152,1066112,2097152
1788947109,990272,2097152,1073736,2097152
1788947111,990272,2097152,1073736,2097152
1788947113,855264,2097152,1066112,2097152
1788947115,855264,2097152,1066112,2097152
1788947117,990272,2097152,1073736,2097152
1788947119,990272,2097152,1073736,2097152
1788947121,990272,2097152,1073736,2097152
1788947123,855264,2097152,1066112,2097152
1788947125,990272,2097152,1073736,2097152
1788947127,990272,2097152,1073736,2097152
1788947129,990272,2097152,1073736,2097152
1788947131,990272,2097152,1073736,2097152
1788947133,855264,2097152,1066112,2097152
1788947135,990272,2097152,1073736,2097152
1788947137,855264,2097152,1066112,2097152
1788947139,990272,2097152,1073736,2097152
1788947141,855264,2097152,1066112,2097152
1788947143,990272,2097152,1073736,2097152
1788947146,990272,2097152,1073736,2097152
1788947148,990272,2097152,1073736,2097152
1788947150,990272,2097152,1073736,2097152
1788947152,855264,2097152,1066112,2097152
1788947154,990272,2097152,1073736,2097152
1788947156,990272,2097152,1073736,2097152
1788947158,855264,2097152,1066112,2097152
1788947160,990272,2097152,1073736,2097152
1788947162,855264,2097152,1066112,2097152
1788947164,990272,2097152,1073736,2097152
1788947166,855264,2097152,1066112,2097152
1788947168,990272,2097152,1073736,2097152
1788947170,990272,2097152,1073736,2097152
1788947172,855264,2097152,1066112,2097152
1788947174,990272,2097152,1073736,2097152
1788947176,990272,2097152,1073736,2097152
1788947178,855264,2097152,1066112,2097152
1788947180,990272,2097152,1073736,2097152
1788947182,855264,2097152,1066112,2097152
1788947184,855264,2097152,1066112,2097152
1788947186,855264,2097152,1066112,2097152
1788947188,990272,2097152,1073736,2097152
1788947190,990272,2097152,1073736,2097152
1788947192,855264,2097152,1066112,2097152
1788947194,855264,2097152,1066112,2097152
1788947196,990272,2097152,1073736,2097152
1788947198,855264,2097152,1066112,2097152
1788947200,855264,2097152,1066112,2097152
1788947202,990272,2097152,1073736,2097152
1788947204,855264,2097152,1066112,2097152
1788947207,990272,2097152,1073736,2097152
1788947209,990272,2097152,1073736,2097152
1788947211,855264,2097152,1066112,2097152
1788947213,990272,2097152,1073736,2097152
1788947215,990272,2097152,1073736,2097152
1788947217,990272,2097152,1073736,2097152
1788947219,990272,2097152,1073736,2097152
1788947221,990272,2097152,1073736,2097152
1788947223,855264,2097152,1066112,2097152
1788947225,990272,2097152,1073736,2097152
1788947227,855264,2097152,1066112,2097152
1788947229,990272,2097152,1073736,2097152
1788947231,855264,2097152,1066112,2097152
1788947233,990272,2097152,1073736,2097152
1788947235,990272,2097152,1073736,2097152
1788947237,990272,2097152,1073736,2097152
1788947239,990272,2097152,1073736,2097152
1788947241,990272,2097152,1073736,2097152
1788947243,990272,2097152,1073736,2097152
1788947245,855264,2097152,1066112,2097152
1788947247,990272,2097152,1073736,2097152
1788947249,990272,2097152,1073736,2097152
1788947251,855264,2097152,1066112,2097152
1788947253,990272,2097152,1073736,2097152
1788947255,990272,2097152,1073736,2097152
1788947257,990272,2097152,1073736,2097152
1788947259,855264,2097152,1066112,2097152
1788947261,990272,2097152,1073736,2097152
1788947263,990272,2097152,1073736,2097152
1788947265,855264,2097152,1066112,2097152
1788947268,855264,2097152,1066112,2097152
1788947270,855264,2097152,1066112,2097152
1788947272,990272,2097152,1073736,2097152
1788947274,855264,2097152,1066112,2097152
1788947276,990272,2097152,1073736,2097152
1788947278,855264,2097152,1066112,2097152
1788947280,990272,2097152,1073736,2097152
1788947282,855264,2097152,1066112,2097152
1788947284,855264,2097152,1066112,2097152
1788947286,855264,2097152,1066112,2097152
1788947288,990272,2097152,1073736,2097152
1788947290,990272,2097152,1073736,2097152
1788947292,990272,2097152,1073736,2097152
1788947294,855264,2097152,1066112,2097152
1788947296,855264,2097152,1066112,2097152
1788947298,855264,2097152,1066112,2097152
1788947300,855264,2097152,1066112,2097152
1788947302,855264,2097152,1066112,2097152
1788947304,855264,2097152,1066112,2097152
1788947306,855264,2097152,1066112,2097152
1788947308,855264,2097152,1066112,2097152
1788947310,990272,2097152,1073736,2097152
1788947312,990272,2097152,1073736,2097152
